"reason","phone","row_number","governorate","language","raw_preview"
"invalid_or_missing_phone",,"3264","Baghdad","kurdish","IQ002197 OpenStreetMap Al Shushe Al Ghazaliah English/Latin   Al Shushe Al Ghazaliah Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.333724"
"invalid_or_missing_phone",,"3265","Baghdad","kurdish","IQ007424 OpenStreetMap Al Shushe Qumaira English/Latin   Al Shushe Qumaira Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.453512 44.347431"
"invalid_or_missing_phone",,"3266","Baghdad","kurdish","IQ001640 OpenStreetMap Al Sideeq Al Muqadas English/Latin   Al Sideeq Al Muqadas Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.275861 44.3384"
"invalid_or_missing_phone",,"3267","Baghdad","kurdish","IQ007057 OpenStreetMap Al Sumayda English/Latin   Al Sumayda Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.361669 44.330555 https://www.g"
"invalid_or_missing_phone",,"3268","Baghdad","kurdish","IQ000514 OpenStreetMap Al Swead English/Latin   Al Swead Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.247388 44.320055 https://www.google.co"
"invalid_or_missing_phone",,"3269","Baghdad","kurdish","IQ004622 OpenStreetMap Al Technologya English/Latin   Al Technologya Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.308563 44.449786 https://w"
"invalid_or_missing_phone",,"3270","Baghdad","kurdish","IQ005187 OpenStreetMap Al Thakeer/Atefiya English/Latin   Al Thakeer/Atefiya Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.353549 44.358053 h"
"invalid_or_missing_phone",,"3271","Baghdad","kurdish","IQ007209 OpenStreetMap Al Thakeer/Kadumiya English/Latin   Al Thakeer/Kadumiya Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.376345 44.33"
"invalid_or_missing_phone",,"3272","Baghdad","kurdish","IQ005306 OpenStreetMap Al Thakeer/Shorja English/Latin   Al Thakeer/Shorja Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.338111 44.392331 htt"
"invalid_or_missing_phone",,"3273","Baghdad","kurdish","IQ003374 OpenStreetMap Al Thiqa Baghdad English/Latin   Al Thiqa Baghdad Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.354388 44.319231 h"
"invalid_or_missing_phone",,"3274","Baghdad","kurdish","IQ001403 OpenStreetMap Al Tiqani Al Muhtarif English/Latin   Al Tiqani Al Muhtarif Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.296897 44.29"
"invalid_or_missing_phone",,"3275","Baghdad","kurdish","IQ009350 OpenStreetMap Al Twelawi English/Latin   Al Twelawi Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.401653 44.457133 https://www.g"
"invalid_or_missing_phone",,"3276","Baghdad","kurdish","IQ004250 OpenStreetMap Al Warqaa Company English/Latin   Al Warqaa Company Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.293797 44.427604 htt"
"invalid_or_missing_phone",,"3277","Baghdad","kurdish","IQ008240 OpenStreetMap Al Wasatah English/Latin   Al Wasatah Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.391594 44.382633 https://www.googl"
"invalid_or_missing_phone",,"3278","Baghdad","kurdish","IQ009342 OpenStreetMap Al Watan English/Latin   Al Watan Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.402695 44.448202 https://www.googl"
"invalid_or_missing_phone",,"3279","Baghdad","kurdish","IQ000858 OpenStreetMap Al Watani English/Latin   Al Watani Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.248523 44.373734 https://www.google."
"invalid_or_missing_phone",,"3280","Baghdad","kurdish","IQ002357 OpenStreetMap Al Wateen English/Latin   Al Wateen Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.355597 44.271723 https://www.goo"
"invalid_or_missing_phone",,"3281","Baghdad","kurdish","IQ000125 OpenStreetMap Al Wazery English/Latin   Al Wazery Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.120692 44.368491 https://www.goo"
"invalid_or_missing_phone",,"3282","Baghdad","kurdish","IQ005984 OpenStreetMap Al Yazan English/Latin   Al Yazan Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.320131 44.444487 https://www.google.co"
"invalid_or_missing_phone",,"3283","Baghdad","kurdish","IQ001681 OpenStreetMap Al Yousif English/Latin   Al Yousif Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.269493 44.342735 https://www.google."
"invalid_or_missing_phone",,"3284","Baghdad","kurdish","IQ001952 OpenStreetMap Al Yrmouk English/Latin   Al Yrmouk Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.298134 44.330076 https://www.google."
"invalid_or_missing_phone",,"3285","Baghdad","kurdish","IQ009705 OpenStreetMap Al Zaeem English/Latin   Al Zaeem Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.540868 44.393326 https://www.googl"
"invalid_or_missing_phone",,"3286","Baghdad","kurdish","IQ000651 OpenStreetMap Al Zain Master English/Latin   Al Zain Master Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.244317 44.348312 https://w"
"invalid_or_missing_phone",,"3287","Baghdad","kurdish","IQ000363 OpenStreetMap Al Zayton Master English/Latin   Al Zayton Master Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.310348 44.199858 h"
"invalid_or_missing_phone",,"3288","Baghdad","kurdish","IQ006418 OpenStreetMap Al basra Bank English/Latin   Al basra Bank Baghdad بغداد بەغدا Baghdad Finance amenity bank Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.356994 44.422296 https://www.google."
"invalid_or_missing_phone",,"3289","Baghdad","kurdish","IQ000084 OpenStreetMap Al khafaji English/Latin   Al khafaji Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.071841 44.356445 https://www.g"
"invalid_or_missing_phone",,"3290","Baghdad","kurdish","IQ002901 OpenStreetMap Al-Mayar For Exchange co. English/Latin    Baghdad بغداد بەغدا بغداد Finance amenity bank Private sector / economically relevant Private/economic amenity    NO missing      0 شارع 14 رمضان, بغداد شارع 14 رمضان 24/7 33.317825 44"
"invalid_or_missing_phone",,"3291","Baghdad","kurdish","IQ003212 OpenStreetMap Al-Murooj Exchange company Kurdish/Sorani شركة المروج للصيرفه Al-Murooj Exchange company Al-Murooj Exchange company Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/eco"
"invalid_or_missing_phone",,"3292","Baghdad","kurdish","IQ003644 OpenStreetMap Alam Al Jawal English/Latin   Alam Al Jawal Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.258835 44.354964 https://www"
"invalid_or_missing_phone",,"3293","Baghdad","kurdish","IQ006046 OpenStreetMap Alam Al Mumayaz English/Latin   Alam Al Mumayaz Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.321788 44.448514 https:/"
"invalid_or_missing_phone",,"3294","Baghdad","kurdish","IQ010282 OpenStreetMap Alo Habebi English/Latin   Alo Habebi Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.309291 44.473419 https://www.g"
"invalid_or_missing_phone",,"3295","Baghdad","kurdish","IQ000750 OpenStreetMap Ameer Apple English/Latin   Ameer Apple Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.228646 44.38881 https://www.goog"
"invalid_or_missing_phone",,"3296","Baghdad","kurdish","IQ009527 OpenStreetMap Amwaj Al Abarah English/Latin   Amwaj Al Abarah Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.419946 44.413867 htt"
"invalid_or_missing_phone",,"3297","Baghdad","kurdish","IQ005121 OpenStreetMap Anwar Al Atera English/Latin   Anwar Al Atera Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.33939 44.369811 https://ww"
"invalid_or_missing_phone",,"3298","Baghdad","kurdish","IQ006910 OpenStreetMap Anwar Al Shielah English/Latin   Anwar Al Shielah Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.377378 44.290786 h"
"invalid_or_missing_phone",,"3299","Baghdad","kurdish","IQ010984 OpenStreetMap Anwar Al Sultan English/Latin   Anwar Al Sultan Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.363586 44.511025 htt"
"invalid_or_missing_phone",,"3300","Baghdad","kurdish","IQ000766 OpenStreetMap Ardh Al Mal English/Latin   Ardh Al Mal Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.242612 44.360493 https://www.goo"
"invalid_or_missing_phone",,"3301","Baghdad","kurdish","IQ010118 OpenStreetMap Ayad Phone English/Latin   Ayad Phone Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.29771 44.493389 https://www.go"
"invalid_or_missing_phone",,"3302","Baghdad","kurdish","IQ000467 OpenStreetMap Azez Al Mawla English/Latin   Azez Al Mawla Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.240618 44.320947 https://www"
"invalid_or_missing_phone",,"3303","Baghdad","kurdish","IQ008116 OpenStreetMap Baghdad English/Latin   Baghdad Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.394348 44.362624 https://www.google."
"invalid_or_missing_phone",,"3304","Baghdad","kurdish","IQ000217 OpenStreetMap Baghdad Al Salam English/Latin   Baghdad Al Salam Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.242267 44.024317 h"
"invalid_or_missing_phone",,"3306","Baghdad","kurdish","IQ010568 OpenStreetMap Barakat Al Wisam English/Latin   Barakat Al Wisam Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.341891 44.465007 h"
"invalid_or_missing_phone",,"3307","Baghdad","kurdish","IQ002183 OpenStreetMap Basat Alreeh English/Latin    Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.308018 44.352023 https://www.google.com/ma"
"invalid_or_missing_phone",,"3308","Baghdad","kurdish","IQ000976 OpenStreetMap Bilal Mobile English/Latin   Bilal Mobile Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.255681 44.383692 https://www.g"
"invalid_or_missing_phone",,"3309","Baghdad","kurdish","IQ004820 OpenStreetMap Borsat Al Hartheya English/Latin   Borsat Al Hartheya Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.309026 44.365773 h"
"invalid_or_missing_phone",,"3310","Baghdad","kurdish","IQ001822 OpenStreetMap Brto English/Latin   Brto Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.29407 44.331957 https://www.google.com/maps?q="
"invalid_or_missing_phone",,"3311","Baghdad","kurdish","IQ006129 OpenStreetMap CENTER S&A English/Latin   CENTER S&A Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.322548 44.448214 https://www.googl"
"invalid_or_missing_phone",,"3312","Baghdad","kurdish","IQ007335 OpenStreetMap Caesar Phone English/Latin   Caesar Phone Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.393727 44.348662 https://w"
"invalid_or_missing_phone",,"3313","Baghdad","kurdish","IQ004057 OpenStreetMap Center Al Haitham English/Latin   Center Al Haitham Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.260206 44.411054 htt"
"invalid_or_missing_phone",,"3314","Baghdad","kurdish","IQ007790 OpenStreetMap Center Dijlah English/Latin   Center Dijlah Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.377097 44.374678 https://www"
"invalid_or_missing_phone",,"3315","Baghdad","kurdish","IQ011612 OpenStreetMap Central Bank of Iraq English/Latin البنك المركزي العراقي   Baghdad بغداد بەغدا Baghdad Finance amenity bank Private sector / economically relevant Private/economic amenity    NO missing      0 ابو نؤاس, Baghdad ابو نؤاس  33.288"
"invalid_or_missing_phone",,"3316","Baghdad","kurdish","IQ009449 OpenStreetMap Classico Center English/Latin   Classico Center Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.414491 44.403133 htt"
"invalid_or_missing_phone",,"3317","Baghdad","kurdish","IQ004049 OpenStreetMap Dar Al Khulid English/Latin   Dar Al Khulid Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.304438 44.397124 https://www"
"invalid_or_missing_phone",,"3318","Baghdad","kurdish","IQ005720 OpenStreetMap Dar Al-Salam Bank English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity bank Private sector / economically relevant Private/economic amenity    NO scientific_notation_damaged 9.65E+12     0 شارع النظال, Baghdad شارع النظ"
"invalid_or_missing_phone",,"3319","Baghdad","kurdish","IQ002684 OpenStreetMap Dhawa Al Adil English/Latin   Dhawa Al Adil Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.333429 44.316847 https://www"
"invalid_or_missing_phone",,"3320","Baghdad","kurdish","IQ009004 OpenStreetMap Dollar Com English/Latin   Dollar Com Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.381238 44.448283 https://www.g"
"invalid_or_missing_phone",,"3321","Baghdad","kurdish","IQ004310 OpenStreetMap Dollar Dinar English/Latin   Dollar Dinar Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.300304 44.422055 https://www.g"
"invalid_or_missing_phone",,"3322","Baghdad","kurdish","IQ003371 OpenStreetMap Dream City English/Latin   Dream City Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.354388 44.319231 https://www.g"
"invalid_or_missing_phone",,"3323","Baghdad","kurdish","IQ006127 OpenStreetMap Dubai English/Latin   Dubai Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.325731 44.452837 https://www.google.com/maps"
"invalid_or_missing_phone",,"3324","Baghdad","kurdish","IQ005985 OpenStreetMap Dubai Center English/Latin   Dubai Center Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.319891 44.443298 https://www.g"
"invalid_or_missing_phone",,"3325","Baghdad","kurdish","IQ000464 OpenStreetMap Facebook World English/Latin   Facebook World Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.239059 44.315946 https://w"
"invalid_or_missing_phone",,"3326","Baghdad","kurdish","IQ008366 OpenStreetMap Faris Al Nasaf English/Latin   Faris Al Nasaf Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.39995 44.399381 https://ww"
"invalid_or_missing_phone",,"3327","Baghdad","kurdish","IQ001402 OpenStreetMap Fatih Al Huda English/Latin   Fatih Al Huda Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.298364 44.298433 https://www"
"invalid_or_missing_phone",,"3328","Baghdad","kurdish","IQ000511 OpenStreetMap Firas Al Mawla English/Latin   Firas Al Mawla Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.24381 44.318326 https://ww"
"invalid_or_missing_phone",,"3330","Baghdad","kurdish","IQ009024 OpenStreetMap Galaxy Center English/Latin   Galaxy Center Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.386162 44.454232 https:/"
"invalid_or_missing_phone",,"3331","Baghdad","kurdish","IQ007155 OpenStreetMap Ghader Al Dhamin English/Latin   Ghader Al Dhamin Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.374213 44.348394 h"
"invalid_or_missing_phone",,"3332","Baghdad","kurdish","IQ000493 OpenStreetMap Golden English/Latin   Golden Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.246628 44.309653 https://www.google.com/ma"
"invalid_or_missing_phone",,"3333","Baghdad","kurdish","IQ002885 OpenStreetMap Golden Line English/Latin   Golden Line Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.318454 44.340554 https://www.goo"
"invalid_or_missing_phone",,"3334","Baghdad","kurdish","IQ000465 OpenStreetMap Green Card English/Latin   Green Card Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.239287 44.316479 https://www.googl"
"invalid_or_missing_phone",,"3335","Baghdad","kurdish","IQ002201 OpenStreetMap H2 English/Latin    Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.310928 44.293327 https://www.google.com/maps?q=33.31"
"invalid_or_missing_phone",,"3336","Baghdad","kurdish","IQ002949 OpenStreetMap HQ AL- Mansour English/Latin    Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.312925 44.3525 https://www.google.com/ma"
"invalid_or_missing_phone",,"3337","Baghdad","kurdish","IQ006767 OpenStreetMap Haidar Al Yasiry English/Latin   Haidar Al Yasiry Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.365462 44.267222 h"
"invalid_or_missing_phone",,"3338","Baghdad","kurdish","IQ006662 OpenStreetMap Hamsa English/Latin   Hamsa Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.471186 44.153877 https://www.google.com/"
"invalid_or_missing_phone",,"3339","Baghdad","kurdish","IQ010311 OpenStreetMap Hamza & Al Redhah English/Latin   Hamza & Al Redhah Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.309132 44.481688"
"invalid_or_missing_phone",,"3340","Baghdad","kurdish","IQ000933 OpenStreetMap Hasah Center English/Latin   Hasah Center Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.239797 44.399555 https://www.g"
"invalid_or_missing_phone",,"3341","Baghdad","kurdish","IQ001200 OpenStreetMap Hasan AlHalawachi English/Latin   Hasan AlHalawachi Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.27479 44.286923 http"
"invalid_or_missing_phone",,"3342","Baghdad","kurdish","IQ000512 OpenStreetMap Hasan AlKhafaji English/Latin   Hasan AlKhafaji Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.249297 44.315446 https:/"
"invalid_or_missing_phone",,"3343","Baghdad","kurdish","IQ009003 OpenStreetMap Hassan Al Kinani English/Latin   Hassan Al Kinani Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.382696 44.450533 h"
"invalid_or_missing_phone",,"3344","Baghdad","kurdish","IQ009404 OpenStreetMap Hay Al Jazair English/Latin   Hay Al Jazair Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.422861 44.392103 https:/"
"invalid_or_missing_phone",,"3345","Baghdad","kurdish","IQ009154 OpenStreetMap Hay Ur Center English/Latin   Hay Ur Center Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.411848 44.41684 https://"
"invalid_or_missing_phone",,"3346","Baghdad","kurdish","IQ000954 OpenStreetMap Hikmat English/Latin   Hikmat Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.248854 44.384662 https://www.google.com/ma"
"invalid_or_missing_phone",,"3347","Baghdad","kurdish","IQ010143 OpenStreetMap Hobe English/Latin   Hobe Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.300834 44.503731 https://www.google.com/ma"
"invalid_or_missing_phone",,"3348","Baghdad","kurdish","IQ010114 OpenStreetMap Hobe 2 English/Latin   Hobe 2 Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.298023 44.487325 https://www.google.co"
"invalid_or_missing_phone",,"3349","Baghdad","kurdish","IQ011409 OpenStreetMap IDB English/Latin    Baghdad بغداد بەغدا Baghdad Finance amenity bank Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.268108 44.229235 https://www.google.com/maps?q=33.2681080,4"
"invalid_or_missing_phone",,"3350","Baghdad","kurdish","IQ000468 OpenStreetMap IDM مهند Mixed    Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.24099 44.32129 https://www.google.com/maps?q=33.240990"
"invalid_or_missing_phone",,"3351","Baghdad","kurdish","IQ008448 OpenStreetMap Ibaa Phone English/Latin   Ibaa Phone Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.410833 44.391402 https://www.g"
"invalid_or_missing_phone",,"3352","Baghdad","kurdish","IQ009707 OpenStreetMap Iraq Al Mawada English/Latin   Iraq Al Mawada Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.540581 44.39312 https:"
"invalid_or_missing_phone",,"3353","Baghdad","kurdish","IQ007983 OpenStreetMap Jabal Tariq English/Latin   Jabal Tariq Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.375412 44.385441 https://www.goo"
"invalid_or_missing_phone",,"3354","Baghdad","kurdish","IQ005060 OpenStreetMap Janat Al Baqea English/Latin   Janat Al Baqea Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.328528 44.390478 https://w"
"invalid_or_missing_phone",,"3355","Baghdad","kurdish","IQ008066 OpenStreetMap Janat Al Qahira English/Latin   Janat Al Qahira Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.38261 44.396168 https://"
"invalid_or_missing_phone",,"3356","Baghdad","kurdish","IQ000784 OpenStreetMap Jawharat Baghdad English/Latin   Jawharat Baghdad Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.244534 44.355629 https"
"invalid_or_missing_phone",,"3357","Baghdad","kurdish","IQ008011 OpenStreetMap Jawharat Lubnan English/Latin   Jawharat Lubnan Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.384399 44.381961 https:/"
"invalid_or_missing_phone",,"3358","Baghdad","kurdish","IQ004309 OpenStreetMap Jojo English/Latin   Jojo Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.297085 44.420477 https://www.google.com/maps?q"
"invalid_or_missing_phone",,"3359","Baghdad","kurdish","IQ001268 OpenStreetMap Khairat Al Hussein English/Latin   Khairat Al Hussein Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.283093 44.299137 h"
"invalid_or_missing_phone",,"3360","Baghdad","kurdish","IQ007142 OpenStreetMap Khairat Dimashiq English/Latin   Khairat Dimashiq Baghdad بغداد بەغدا Baghdad Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 Baghdad   33.371141 44.344882 h"
"invalid_or_missing_phone",,"3361","Baghdad","kurdish","IQ007791 OpenStreetMap Kinuz English/Latin   Kinuz Baghdad بغداد بەغدا بغداد Finance amenity bureau_de_change Private sector / economically relevant Private/economic amenity    NO missing      0 بغداد   33.375359 44.378815 https://www.google.com/maps"
