"external_id","name","name_ar","name_en","name_ku","phone_number","whatsapp","governorate","governorate_ar","category","subcategory","address","city","website","email","facebook","instagram","description","latitude","longitude","rating","source"
"IQ055027","باني","باني","Bani","بانی","","","Duhok","دهوك","amenity","restaurant","جادا گشتی تەناهی, دهۆک","دهۆک","https://www.bani.rest","bani.rest@gmail.com","","","","36.859889","42.905308","","OpenStreetMap"
"IQ055030","مكتب دوسكي","مكتب دوسكي","Dosky Office","نفیسینگه‌ها دوسکی","","","Duhok","دهوك","amenity","bureau_de_change","Tenahi, دهۆک","دهۆک","http://taher.duski@hotmail.com","aduski56@gmail.com","","","","36.855251","42.904887","","OpenStreetMap"
"IQ055032","عمران بیتزا","عمران بیتزا","Omran Pizza عمران بیتزا","","","","Duhok","دهوك","amenity","restaurant","شارع تناهي, دهۆک","دهۆک","","","","","","36.857932","42.90525","","OpenStreetMap"
"IQ055033","كباب داخاز","كباب داخاز","Dakhaz Kabab","کەبابێن داخاز","","","Duhok","دهوك","amenity","restaurant","شارع تناهي, دهۆک","دهۆک","","","","","","36.856504","42.905097","","OpenStreetMap"
"IQ055036","روما كافي","","roma cafe","","","","Duhok","دهوك","amenity","cafe","جادا تەناهی, دهۆک","دهۆک","https://www.facebook.com/romacafe10?mibextid=b06tZ0","romacafe10@gmail.com","","","","36.85862","42.905329","","OpenStreetMap"
"IQ055039","صيدلية أفرو ستي","صيدلية أفرو ستي","Avro City Pharmacy","","","","Duhok","دهوك","amenity","pharmacy","دهۆک","دهۆک","","avropharma@gmail.com","","","","36.8543","42.910324","","OpenStreetMap"
"IQ055042","مدرسة عيشق للبنين","مدرسة عيشق للبنين","","قوتابخانا ئیشق یا کوران","","","Duhok","دهوك","amenity","school","دهۆک","دهۆک","","bilal.gonul@ronakiduhok.com","","","","36.867287","42.8868","","OpenStreetMap"
"IQ055056","Glass House","","","","","","Duhok","دهوك","amenity","restaurant","جادا کارزێر, دهۆک","دهۆک","","","","","","36.864964","42.910899","","OpenStreetMap"
"IQ055059","معهد دهوك التقني الاهلي","معهد دهوك التقني الاهلي","Duhok Private Technical Institute (DPTI)","Peymangeha Teknîkî Duhok ya taybet","","","Duhok","دهوك","amenity","college","رێکا زاخو, دهۆک","دهۆک","https://dhk-pti.com/","dpti@dhk-pti.com","","","","36.851436","42.921785","","OpenStreetMap"
"IQ055069","مديرية مناهضة العنف ضد المرأة","مديرية مناهضة العنف ضد المرأة","Directorate of Combating Violence against Women","ريفه‌به‌ریا به‌رهنگاربونا توندوتیژی دژی ئافره‌تا","","","Duhok","دهوك","amenity","police","Duhok","Duhok","http://www.rdt-duhok.org","defchon2007@yahoo.com","","","","36.851747","42.936468","","OpenStreetMap"
"IQ055084","Malta Venue","","","","","","Duhok","دهوك","amenity","restaurant","Malta, دهۆک","دهۆک","https://maltacomplex.com/","","","","","36.857321","42.938383","","OpenStreetMap"
"IQ055089","Donut World Duhok","","","","","","Duhok","دهوك","amenity","cafe","جادا زرکا, دهۆک","دهۆک","https://www.donutworld.org/","","https://www.facebook.com/donutworldkurdistan","https://www.instagram.com/donutworld_kurdistan","","36.863761","42.932207","","OpenStreetMap"
"IQ055090","Minus Plus Cafe","","","","","","Duhok","دهوك","amenity","restaurant","جادا زرکا, دهۆک","دهۆک","https://sites.google.com/view/minusplus1/home","","","","","36.86707","42.931443","","OpenStreetMap"
"IQ055101","Leggero Coffee","","","","","","Duhok","دهوك","amenity","cafe","جادا قازی محەمەد, دهۆک","دهۆک","https://www.instagram.com/leggero_coffee/","","","","","36.869253","42.937742","","OpenStreetMap"
"IQ055102","shak production","","","","","","Duhok","دهوك","amenity","studio","Qazi Mohammad Road, دهۆک","دهۆک","https://bio.site/shak.production","","","","","36.869329","42.938696","","OpenStreetMap"
"IQ055109","Nmlie Restaurant - Duhok","","","","","","Duhok","دهوك","amenity","restaurant","Zawa Road, Duhok","Duhok","http://www.nmlie.com/","","","","","36.834407","42.979303","","OpenStreetMap"
"IQ055110","نملية","","Nmlie","نه مليه","","","Duhok","دهوك","amenity","restaurant","Zawa mountain, Duhok","Duhok","","nmlieduhok7@gmail.com","","","","36.834458","42.979317","","OpenStreetMap"
"IQ055114","sidad caffe","","","","","","Duhok","دهوك","amenity","cafe","Bedhe Alley, دهۆک","دهۆک","","","","","","36.842174","42.968965","","OpenStreetMap"
"IQ055116","وار تيڤي","وار تيڤي","WAAR TV","WAAR TV","","","Duhok","دهوك","amenity","studio","karwan street, دهۆک","دهۆک","","","","","","36.844873","42.974878","","OpenStreetMap"
"IQ055121","تربیة روژئاڤا دهوک","تربیة روژئاڤا دهوک","Parwarda Rojava Duhok","","","","Duhok","دهوك","amenity","community_centre","Duhok","Duhok","","","","","","36.845364","42.973765","","OpenStreetMap"
"IQ055122","مطعم و كافيتيريا كَيف","","Keyf Cafe & Rest.","كافئ و ريستورانتا كه يف","","","Duhok","دهوك","amenity","cafe","Duhok","Duhok","","","","","","36.847296","42.975748","","OpenStreetMap"
"IQ055137","مطعم حنين","مطعم حنين","Haneen Resturant","خارنكه ها حه نين","","","Duhok","دهوك","amenity","restaurant","Duhok","Duhok","","","","","","36.850937","42.939742","","OpenStreetMap"
"IQ055141","مسجد ورميل","مسجد ورميل","Warmel Mosque","مزگەفتا وەرمێل","","","Duhok","دهوك","amenity","place_of_worship","جادەیا بارزانی, دهۆک","دهۆک","","asmdd60@yahoo.com","","","","36.852445","42.941607","","OpenStreetMap"
"IQ055147","مطعم كفركى","مطعم كفركى","Geverke Rest","خارنگەها گەڤەرکێ","","","Duhok","دهوك","amenity","restaurant","Bazar road, دهۆک","دهۆک","","geverkerest@gmail.com","","","","36.848433","42.946037","","OpenStreetMap"
"IQ055148","شركة دارا","شركة دارا","DaraCompany","Dara Company","","","Duhok","دهوك","amenity","community_centre","دهۆک","دهۆک","https://www.daracompany.com/","info@daracompany.com","","","","36.851889","42.951765","","OpenStreetMap"
"IQ055163","مطعم فايكينك","مطعم فايكينك","Viking Restaurant","","","","Duhok","دهوك","amenity","restaurant","رێکا زاخو, دهۆک","دهۆک","https://vikingsrestaurant.net/","","","","","36.855545","42.951298","","OpenStreetMap"
"IQ055176","مطعم شندوخا السياحية","مطعم شندوخا السياحية","shndoka Restaurant","خارنگەها شەندوخا یا گوزاری","","","Duhok","دهوك","amenity","restaurant","جادەیا بارزانی, دهۆک","دهۆک","","","","","","36.849108","42.963524","","OpenStreetMap"
"IQ055193","هلات","","Halat","هەلات","","","Duhok","دهوك","amenity","pharmacy","دهۆک","دهۆک","","halatpharmacy@gmail.com","","","","36.860043","42.952931","","OpenStreetMap"
"IQ055194","هندرين","","Hindreen","","","","Duhok","دهوك","amenity","doctors","جادا دیدەڤان, دهۆک","دهۆک","https://m.facebook.com/renovaskincenter","","","","","36.859788","42.954263","","OpenStreetMap"
"IQ055200","مطعم برهف","","Barhav Restaurant","","","","Duhok","دهوك","amenity","restaurant","ل نيزيك پانزينخانا چيا, دهۆک","دهۆک","","","","","","36.855445","42.959671","","OpenStreetMap"
"IQ055204","غسل به رهه ف","","malta","مالطا","","","Duhok","دهوك","amenity","car_wash","رێکا زاخو, دهۆک","دهۆک","","","","","","36.857087","42.964544","","OpenStreetMap"
"IQ055214","زنار","","Zenar","","","","Duhok","دهوك","amenity","school","دهۆک","دهۆک","","asmdd60@yahoo.com","","","","36.862212","42.942911","","OpenStreetMap"
"IQ055233","El Patron","","","","","","Duhok","دهوك","amenity","cafe","جادا قازی محەمەد, دهۆک","دهۆک","","","","","","36.868907","42.944739","","OpenStreetMap"
"IQ055236","Floranya","","","","","","Duhok","دهوك","amenity","cafe","دهۆک","دهۆک","https://floranya.co/","","","","","36.86915","42.94053","","OpenStreetMap"
"IQ055242","اياد للبريد","","Ayad Post","ئەیاد پوست","","","Duhok","دهوك","amenity","post_office","36th Street (Pak Zan Street), دهۆک","دهۆک","","","","","","36.869316","42.950403","","OpenStreetMap"
"IQ055255","Lacasetta Coffee","","","","","","Duhok","دهوك","amenity","cafe","جادا ئامەد, دهۆک","دهۆک","","","","","","36.8632","42.955776","","OpenStreetMap"
"IQ055263","مجمع طبي abc","","Abc clinics","كلينيك abc","","","Duhok","دهوك","amenity","doctors","جادا دیدەڤان, دهۆک","دهۆک","","s1102391@gmail.com","","","","36.8611","42.960634","","OpenStreetMap"
"IQ055265","Cafe Au Lait","","","","","","Duhok","دهوك","amenity","cafe","جادا دیدەڤان, دهۆک","دهۆک","","","","","","36.861363","42.959847","","OpenStreetMap"
"IQ055267","كوتلا كوردی","كوتلا كوردی","Kutila Kurdi","","","","Duhok","دهوك","amenity","restaurant","Zari Land street, دهۆک","دهۆک","","","","","","36.869385","42.955685","","OpenStreetMap"
"IQ055268","علو كافي","","3alo cafe","","","","Duhok","دهوك","amenity","restaurant","Qazi Mohammad Road, دهۆک","دهۆک","","3alo.cafe@gmail.com","","","","36.867447","42.95372","","OpenStreetMap"
"IQ055272","خارنگەها سەراکان","","Sarakan Restaurant","سەرەکان، دیکلێ کوردی","","","Duhok","دهوك","amenity","restaurant","Duhok","Duhok","","","","","","36.86852","42.953001","","OpenStreetMap"
"IQ055282","ودن هاوس","ودن هاوس","","","","","Duhok","دهوك","amenity","restaurant","جادا قازی محەمەد, دهۆک","دهۆک","","","https://www.facebook.com/wooden.house.duhok","","","36.867729","42.954244","","OpenStreetMap"
"IQ055283","مقهى درويش","مقهى درويش","","","","","Duhok","دهوك","amenity","cafe","Zari Land Road جادا زەری لاند, دهۆک","دهۆک","","","","","","36.872065","42.958646","","OpenStreetMap"
"IQ055285","Lords Cafe Restaurant","","","","","","Duhok","دهوك","amenity","cafe","Zari Land Road جادا زەری لاند, دهۆک","دهۆک","","","","","","36.872","42.958755","","OpenStreetMap"
"IQ055286","99 كريل","","99 Grill","99 گريل","","","Duhok","دهوك","amenity","restaurant","Duhok","Duhok","","","","","","36.872569","42.954956","","OpenStreetMap"
"IQ055298","مطعم باشور","","Bashur Restaurant","خارنگه ها بــاشور","","","Duhok","دهوك","amenity","restaurant","KRO, دهۆک","دهۆک","","","","","","36.867733","42.96173","","OpenStreetMap"
"IQ055303","توب شيف ٢","توب شيف ٢","Top Chef 2","توب شيف ٢","","","Duhok","دهوك","amenity","restaurant","Zari Land St., دهۆک","دهۆک","https://www.facebook.com/Top2chef/","","","","","36.87352","42.959009","","OpenStreetMap"
"IQ055305","Labella Rest","","","","","","Duhok","دهوك","amenity","restaurant","جادا قازی محەمەد, دهۆک","دهۆک","","","","","","36.867672","42.963535","","OpenStreetMap"
"IQ055307","Doctor Saleem Andraws","","","","","","Duhok","دهوك","amenity","dentist","جادا قازی موحەمەد, دهۆک","دهۆک","https://linktr.ee/saleem.andraws","dr.saleemo@gmail.com","https://www.instagram.com/dr.saleemandraws/?hl=en","","Welcome to Dr. Saleem Andraws Dental Clinic Your smile is our priority! At Dr. Saleem Andraws Dental Clinic, we provide exceptional dental care using state-of-the-art technology in a warm, patient-centered environment. Our skilled team offers a full range","36.868104","42.961183","","OpenStreetMap"
"IQ055309","مطعم سدير بالاص","مطعم سدير بالاص","Sadir Restaurant","خارنگەها سەدیر","","","Duhok","دهوك","amenity","restaurant","Daneil Meteran Road, دهۆک","دهۆک","https://m.facebook.com/Diamond.House.Restaurant.Coffee.Shop/","","","","","36.851365","42.965733","","OpenStreetMap"
"IQ055313","Shaqlawa Pizza","","","","","","Duhok","دهوك","amenity","restaurant","daneil meteran road, دهۆک","دهۆک","https://www.instagram.com/reel/CXhSVWSjdpC/?utm_source=ig_web_copy_link","","","","","36.852645","42.967281","","OpenStreetMap"
"IQ055314","RF LIVE CAFE","","","","","","Duhok","دهوك","amenity","restaurant","جادا دانيال متران, دهۆک","دهۆک","https://rff-livecafe.com/","","","","","36.854035","42.9695","","OpenStreetMap"
"IQ055315","XO Shisha & Lounge","","XO Shisha & Lounge","","","","Duhok","دهوك","amenity","cafe","جادا دانيال متران, دهۆک","دهۆک","","","","","","36.853989","42.969416","","OpenStreetMap"
"IQ055316","Celebrity Smile centre","","","","+9647507993444","+9647507993444","Duhok","دهوك","amenity","dentist","جادا دانيال متران, دهۆک","دهۆک","","","","","","36.853718","42.968997","","OpenStreetMap"
"IQ055319","مطعم تشی تشی","مطعم تشی تشی","","","","","Duhok","دهوك","amenity","restaurant","جادەیا دانیال میتەران, دهۆک","دهۆک","","","","","","36.854877","42.971247","","OpenStreetMap"
"IQ055320","Fallow Deer Cafe & Restaurant","","Fallow Deer Cafe & Restaurant","فالو دیر کافی","","","Duhok","دهوك","amenity","cafe","ڕێکا زاخۆ, دهۆک","دهۆک","","","","","","36.857915","42.966086","","OpenStreetMap"
"IQ055325","كباب شالين ابوعلي","كباب شالين ابوعلي","Kebab şalîn abu alî","كه‌باب شالين بابێ عه‌لى","","","Duhok","دهوك","amenity","restaurant","دهۆک","دهۆک","","","","","","36.856548","42.977661","","OpenStreetMap"
"IQ055328","Marjan Restaurant 2","","","مەرجان ٢","","","Duhok","دهوك","amenity","restaurant","Mazi Road, دهۆک","دهۆک","https://www.facebook.com/marjanrest","","","","","36.855924","42.977839","","OpenStreetMap"
"IQ055331","Tishk Private Insitute","","","","+9647501882032","+9647501882032","Duhok","دهوك","amenity","college","رێکا زاخو, دهۆک","دهۆک","https://www.tishk.edu.krd/en/","info@tishk.edu.krd","https://www.facebook.com/Tishk.Institute","https://www.instagram.com/tishk.institute/","","36.856855","42.976384","","OpenStreetMap"
"IQ055332","Chef Eyad","","","","","","Duhok","دهوك","amenity","restaurant","جادا ئاشتی, دهۆک","دهۆک","","","","","","36.860563","42.976721","","OpenStreetMap"
"IQ055338","Frank Cafe","","","","","","Duhok","دهوك","amenity","cafe","جادا شەهیدێن ١ شواتێ, دهۆک","دهۆک","http://frank-rest.cafe/","","","","","36.851565","42.984383","","OpenStreetMap"
"IQ055344","YBS","","","","","","Duhok","دهوك","amenity","bank","جادا شەهیدێن ١ شواتێ, دهۆک","دهۆک","https://www.ybservice.iq","","https://www.facebook.com/YBS.IQ/","","Banking services outlet offering deposits, withdrawals, card services, bill payments, and customer support.","36.85007","42.990872","","OpenStreetMap"
"IQ055345","Cafe Mazi Lounge","","","","","","Duhok","دهوك","amenity","cafe","رێکا زاخو, دهۆک","دهۆک","http://www.al-aminholding.com/","mazicafe2020@gmail.com","","","","36.858798","42.983268","","OpenStreetMap"
"IQ055352","مكتب دلال للنقل الدولي","","Dalal International Transport Office","نفسيكةها دةلال","","","Duhok","دهوك","amenity","post_office","کولانا دیار, دهۆک","دهۆک","","","","","","36.865633","42.967259","","OpenStreetMap"
"IQ055354","Masquerade cafe & rest","","","","","","Duhok","دهوك","amenity","cafe","Anwar Mayi Street, دهۆک","دهۆک","https://www.instagram.com/masquerade.cafe.dhk/","","","","","36.861477","42.96771","","OpenStreetMap"
"IQ055368","Dopamine Cafe","","","","","","Duhok","دهوك","amenity","cafe","جادا قازی موحەمەد, دهۆک","دهۆک","https://l.instagram.com/?u=https%3A%2F%2Fmenux.app%2Fdopaminecoffee%2F&e=AT27exygT3Jp4tjvY1456-b7erPInA3YPiT--6F8UDhUH4Q8Ld5Tdkhm37f62UzctQObNiNzmHKl7NxECy96d7rxHVZGKpGd","","","","","36.867208","42.975851","","OpenStreetMap"
"IQ055370","perla Pizza & Roll","","","","","","Duhok","دهوك","amenity","restaurant","Ashti Road, دهۆک","دهۆک","https://perlapizza.lovable.app/#pizza","","","","","36.86164","42.976472","","OpenStreetMap"
"IQ055372","كابيتول دو;ستي ماكس","","Capitol do;city max","","","","Duhok","دهوك","amenity","bureau_de_change","Qazi Mohammad Road, دهۆک","دهۆک","","","","","","36.86774","42.970988","","OpenStreetMap"
"IQ055373","معهد مودرن ادجيوكيشن لتعليم اللغات والتدريب","","Modern Education Institute ""Languages & Training Center""","","","","Duhok","دهوك","amenity","school","KRO, دهۆک","دهۆک","https://modern-inst.com/","info@modern-inst.com","","","","36.867528","42.96662","","OpenStreetMap"
"IQ055378","Burger & Cacao Box","","","","","","Duhok","دهوك","amenity","restaurant","KRO, دهۆک","دهۆک","","","","","","36.867846","42.968741","","OpenStreetMap"
"IQ055379","شغف كوفي","","","","","","Duhok","دهوك","amenity","cafe","دهۆک","دهۆک","","","","","","36.867423","42.969372","","OpenStreetMap"
"IQ055385","Voss Restaurant & Cafe","","","","","","Duhok","دهوك","amenity","restaurant","جادا قازی موحەمەد, دهۆک","دهۆک","https://www.vossrest.com/","","","","","36.867877","42.967706","","OpenStreetMap"
"IQ055387","Norjan Restaurant","","","","","","Duhok","دهوك","amenity","restaurant","جادا قازی محەمەد, دهۆک","دهۆک","https://instagram.com/norjanrestaurant?utm_medium=copy_link","","","","","36.867607","42.975463","","OpenStreetMap"
"IQ055388","د. محمد بهزاد","","Muhamed bahzad","Muhamed bahzad","","","Duhok","دهوك","amenity","dentist","Qazi Mohammad Road, دهۆک","دهۆک","","","","","","36.867664","42.975371","","OpenStreetMap"
"IQ055389","Sipan House Cafe & Rest.","","","","","","Duhok","دهوك","amenity","cafe","جادا قازی محەمەد, دهۆک","دهۆک","https://www.instagram.com/sipan_house_/","","","","","36.867599","42.974273","","OpenStreetMap"
"IQ055393","بنزينخانة ناز","بنزينخانة ناز","Naz Oil","Naz Oil","","","Duhok","دهوك","amenity","fuel","دهۆک","دهۆک","","","","","","36.86607","42.98455","","OpenStreetMap"
"IQ055394","ForexCity","ForexCity","","","","","Duhok","دهوك","amenity","bureau_de_change","Horses, دهۆک","دهۆک","","","","","","36.866684","42.981412","","OpenStreetMap"
"IQ055402","Grand Bazar","","","","","","Duhok","دهوك","amenity","marketplace","جادا دارستان, دهۆک","دهۆک","","","","https://www.instagram.com/grand_baazaar/","","36.86294","42.982707","","OpenStreetMap"
"IQ055404","اطفاء كرى باصى","اطفاء كرى باصى","Fire Station Gre Base","Agir Vemrandin Gre Base","","","Duhok","دهوك","amenity","fire_station","دهۆک","دهۆک","","","","","","36.865929","42.986193","","OpenStreetMap"
"IQ055407","مصرف الاقليم التجاري","مصرف الاقليم التجاري","Region Trade Bank","بانکی ئەقلیمی بازرگانی","","","Duhok","دهوك","amenity","bank","11 Aylul, دهۆک","دهۆک","http://www.rtbank.net","duhok@rtbank.net","","","","36.862862","42.989362","","OpenStreetMap"
"IQ055425","قرطاسية دهوك2","","Duhok2","Duhokstationery2","","","Duhok","دهوك","amenity","library","جادەیا ١١ێ ئیلونێ, دهۆک","دهۆک","","duhokstationery@yahoo.com","","","","36.862026","42.991332","","OpenStreetMap"
"IQ055430","مكتب عشتار","","","","","","Duhok","دهوك","amenity","bus_station","طريق آزادي, دهۆک","دهۆک","https://ashtarduhok.business.site/","ismail.kochar12@gmail.com","","","","36.862856","42.989127","","OpenStreetMap"
"IQ055431","آزكارد كافي","آزكارد كافي","Asgard Cafe","","","","Duhok","دهوك","amenity","cafe","دهۆک","دهۆک","","asgardcafee@gmail.com","","","","36.866477","42.991475","","OpenStreetMap"
"IQ055436","Baba Naji","","","","","","Duhok","دهوك","amenity","cafe","zakho way, دهۆک","دهۆک","","","","","","36.864269","42.990066","","OpenStreetMap"
"IQ055443","مركز مكافحة جرایم داسنیا","مركز مكافحة جرایم داسنیا","Dasnia Police Station","bingehê ne hêlana gunehbariya","","","Duhok","دهوك","amenity","police","Duhok","Duhok","","","","","","36.872489","42.983885","","OpenStreetMap"
"IQ055451","HSBC","HSBC","hdhdh","bxbcnd","","","Duhok","دهوك","amenity","doctors","Duhok","Duhok","","","","","","36.873799","42.988491","","OpenStreetMap"
"IQ055452","عيادة بهدينان","عيادة بهدينان","Bhedian Clinic","","","","Duhok","دهوك","amenity","hospital","دهۆک","دهۆک","","","","","","36.867931","42.987989","","OpenStreetMap"
"IQ055469","معهد ئارارات","معهد ئارارات","Ararat Technical Institute","Peymangeha Ararat","","","Duhok","دهوك","amenity","college","جادا بارزان, دهۆک","دهۆک","https://araratpti.edu.krd/","info@ararat.edu.krd","","","","36.875935","42.919482","","OpenStreetMap"
"IQ055470","معهد باهدينان","معهد باهدينان","Bahdinan Institute","Peymangeha Bahdinan","","","Duhok","دهوك","amenity","college","جادا بارزان, دهۆک","دهۆک","https://bahdinan.shahid.ac/","info@bahdinan.shahid.edu.krd","","","","36.875736","42.919241","","OpenStreetMap"
"IQ055491","شا پوست","","Sha post","","","","Duhok","دهوك","amenity","post_office","Duhok","Duhok","","","","","","36.878744","42.935816","","OpenStreetMap"
"IQ055494","Viya institute","","Viya institute","","","","Duhok","دهوك","amenity","school","كئڤلا, دهۆک","دهۆک","http://www.viya-group.net/?fbclid=PAAabTBw8wlTa6HAZiuPkXRcvPK88OGGdHDrbaOoATlnmbh9GtM35Sjm1cgUU","","","","","36.888801","42.919771","","OpenStreetMap"
"IQ055501","بيتزا و مطعم براڤو","","Bravo Pizza & Rest","پیتزا و خارنگەها براڤو","","","Duhok","دهوك","amenity","restaurant","شارع ٢٠م, دهۆک","دهۆک","","","","","","36.879098","42.943111","","OpenStreetMap"
"IQ055510","مدرسة عيشق للبنات","مدرسة عيشق للبنات","","قوتابخانا ئیشق یا کچان","","","Duhok","دهوك","amenity","school","دهۆک","دهۆک","http://ronakiduhok.com/","bilal.gonul@ronakiduhok.com","","","","36.879441","42.947902","","OpenStreetMap"
"IQ055518","ماسيك","","","ماسيك","","","Duhok","دهوك","amenity","clinic","Duhok","Duhok","","","","","","36.882155","42.948732","","OpenStreetMap"
"IQ055526","معهد دا فينشي","معهد دا فينشي","","Peymangeha Da Vinci ya nehikûmî","","","Duhok","دهوك","amenity","college","تاخا ماسیکا, دهۆک","دهۆک","https://instagram.com/davinci_institute","info@dvinst.com","","","","36.877989","42.954482","","OpenStreetMap"
"IQ055553","المدرسة الأمريكية الدولية - دهوك","المدرسة الأمريكية الدولية - دهوك","The American International School","","","","Duhok","دهوك","amenity","school","جادەیا بارزان, دهۆک","دهۆک","https://ais.edu.krd/","info@ais.edu.krd","https://www.facebook.com/ais.duhok/","https://www.instagram.com/pyaterochka_official","The new American International School - Duhok opened its doors in September 2018 and offers an American-style curriculum based on active participatory learning and follows the US Common Core standards, which will one day enable AIS students to apply to an","36.846292","43.000159","","OpenStreetMap"
"IQ055575","نەورۆز پالاس 2","نەورۆز پالاس 2","","","","","Duhok","دهوك","amenity","restaurant","Barzan Road, دهۆک","دهۆک","","","","","","36.846604","43.021685","","OpenStreetMap"
"IQ055581","نزار صباغ","نزار صباغ","","","","","Duhok","دهوك","amenity","car_wash","دهۆک","دهۆک","","","","","","36.842472","43.03638","","OpenStreetMap"
"IQ055589","صيدلية ڤەژين","صيدلية ڤەژين","Vajeen pharmacy","دەرمانخانا ڤەژين","","","Duhok","دهوك","amenity","pharmacy","Silav road, دهۆک","دهۆک","","pharmacyvajeen@gmail.com","","","","36.853746","43.001277","","OpenStreetMap"
"IQ055621","Dr. Sabir Mikaeel","","","","","","Duhok","دهوك","amenity","dentist","Kazheen Alley, دهۆک","دهۆک","","","","","","36.859733","42.997697","","OpenStreetMap"
"IQ055661","مستشفی الحروق و التجميل","مستشفی الحروق و التجميل","Burn and plastic surgery hospital","Nexoşxana Taybetmend ya Sotinê û Neştergeriya Ciwankarî","","","Duhok","دهوك","amenity","hospital","Barzan Road, دهۆک","دهۆک","http://dilwar.govey@gmail.com","","","","","36.850925","43.01191","","OpenStreetMap"
"IQ055665","صيدلية ميرخان","صيدلية ميرخان","Mirkhan Pharmacy","Dermanxana Mîrxan","","","Duhok","دهوك","amenity","pharmacy","Duhok","Duhok","","","","","","36.857631","43.00689","","OpenStreetMap"
"IQ055690","harem barber","","Abo Imad Cafe","Harem Barber","","","Duhok","دهوك","amenity","casino","جادەیا سەرهلدان, دهۆک","دهۆک","","","","","","36.855715","43.012634","","OpenStreetMap"
"IQ055708","مطعم خان كباب","مطعم خان كباب","alandas restaurant","خارنگه ها الانداس","","","Duhok","دهوك","amenity","restaurant","Cadeya Kawey, دهۆک","دهۆک","","","","","","36.865452","42.9941","","OpenStreetMap"
"IQ055717","خارنگه ها شيمال","","shimal Restaurant","","","","Duhok","دهوك","amenity","restaurant","دهۆک","دهۆک","","","","","","36.865366","42.993799","","OpenStreetMap"
"IQ055737","حجي عبيد صراف","","","Her Ava company","","","Duhok","دهوك","amenity","bureau_de_change","Kawa Road, دهۆک","دهۆک","","","","","","36.864443","42.995852","","OpenStreetMap"
"IQ055738","Nasrat Borsa","","","","","","Duhok","دهوك","amenity","bank","دهۆک","دهۆک","","","","","","36.864188","42.995874","","OpenStreetMap"
"IQ055746","شركة أجمة للصيرفة و الحوالات","","AGMA COMPANY","","","","Duhok","دهوك","amenity","bureau_de_change","جادا کاوه‌, دهۆک","دهۆک","","agmaco.2015@gmail.com","","","","36.864031","42.996567","","OpenStreetMap"
"IQ055754","شركة زفار","","Zhivar Company","کومپانیا ژڤار","","","Duhok","دهوك","amenity","bureau_de_change","جادا کاوه‌, دهۆک","دهۆک","","","","","","36.864151","42.996443","","OpenStreetMap"
"IQ055755","jen cafe","","","","","","Duhok","دهوك","amenity","cafe","رێکا گەلی, دهۆک","دهۆک","","","","","","36.866284","42.994131","","OpenStreetMap"
"IQ055763","Safeen Restaurant 2","","","","","","Duhok","دهوك","amenity","restaurant","11Ayloul road, دهۆک","دهۆک","https://www.instagram.com/safeenresturant?igsh=enh0ZTVoYzZyY2do","safeenhotel@gmail.com","","","","36.861759","42.9919","","OpenStreetMap"
"IQ055802","مصرف","مصرف","","به نك","","","Duhok","دهوك","amenity","bank","Duhok","Duhok","","","","","","36.869818","42.991874","","OpenStreetMap"
"IQ055806","تورينو بيزا","","Torino Pizza","Torino Pizza","","","Duhok","دهوك","amenity","restaurant","Shahidan Road, دهۆک","دهۆک","https://instagram.com/torino.pizza","","","","","36.869934","42.99435","","OpenStreetMap"
"IQ055810","اسماك شاندو","","","","","","Duhok","دهوك","amenity","restaurant","Duhok","Duhok","","","","","","36.86975","42.992955","","OpenStreetMap"
"IQ055812","iHawarM","iHawarM","iHawarM","iHawarM","","","Duhok","دهوك","amenity","doctors","soli, دهۆک","دهۆک","https://www.viber.com/iHawarM","ihawarm@gmail.com","","","","36.84913","43.021781","","OpenStreetMap"
"IQ055819","بةروكيت هوار","","paroket hawar","","","","Duhok","دهوك","amenity","shower","Duhok","Duhok","","","","","","36.850072","43.023371","","OpenStreetMap"
"IQ055820","Sipan Sweets","","","","","","Duhok","دهوك","amenity","cafe","جادەیا سەرهلدان, دهۆک","دهۆک","https://sipansweets.com/","","","","","36.853732","43.017961","","OpenStreetMap"
"IQ055855","خارنگه ها رويال ستي","","Royal city restaurant","","","","Duhok","دهوك","amenity","restaurant","دهۆک","دهۆک","","","","","","36.852235","43.037424","","OpenStreetMap"
"IQ055870","مطعم اسماك ابو زمن","","fish resturant abo aemen","xaringeha babê zemen ya masiya","","","Duhok","دهوك","amenity","restaurant","Jeno road, دهۆک","دهۆک","","","","","","36.840508","43.056392","","OpenStreetMap"
"IQ055875","کلینیکا تەندروستی یا نزارکێ","","","","","","Duhok","دهوك","amenity","clinic","Bangawa, دهۆک","دهۆک","","","","","","36.842711","43.046447","","OpenStreetMap"
"IQ055895","محطة بيسري","محطة بيسري","Besre oil","پانزینخانا بێسری","","","Duhok","دهوك","amenity","fuel","DUHOK AMEDİ, Duhok","Duhok","","","","","","36.860851","43.064746","","OpenStreetMap"
