"name","phone","governorate","category","address"
,"9647329956170","duhok","clothing_store",
,"9647412283102","duhok","clothing_store",
,"9647150498098","duhok","clothing_store",
,"9647158162125","duhok","clothing_store",
,"9647744871684","duhok","clothing_store",
,"9647209419832","duhok","clothing_store",
,"9647301191071","duhok","clothing_store",
,"9647241850664","duhok","clothing_store",
,"9647610955114","duhok","clothing_store",
,"9647204858983","duhok","university",
,"9647301790651","duhok","university",
,"9647404732972","duhok","university",
,"9647779281490","duhok","university",
,"9647201710365","duhok","university",
,"9647717229280","duhok","university",
,"9647758128697","duhok","university",
,"9647271193976","duhok","university",
,"9647405295052","duhok","university",
,"9647606008346","duhok","university",
,"9647829584057","duhok","university",
,"9647498870492","duhok","university",
,"9647768129025","duhok","university",
,"9647490422815","duhok","university",
,"9647854078219","duhok","university",
,"9647553208565","duhok","mobile_shop",
,"9647618955505","duhok","mobile_shop",
,"9647358969086","duhok","mobile_shop",
,"9647564954640","duhok","mobile_shop",
,"9647945299348","duhok","mobile_shop",
,"9647159903238","duhok","cinema",
,"9647173754114","duhok","cinema",
,"9647399446007","duhok","cinema",
,"9647894228761","duhok","cinema",
,"9647906117763","duhok","cinema",
,"9647981872834","duhok","cinema",
,"9647905325277","duhok","cinema",
,"9647446035103","duhok","cinema",
,"9647461203563","duhok","cinema",
,"9647374408212","duhok","cinema",
,"9647636412697","duhok","cinema",
,"9647902528121","duhok","cinema",
,"9647202680504","duhok","other",
,"9647415977414","duhok","other",
,"9647467099281","duhok","other",
,"9647927586440","duhok","other",
,"9647439340004","duhok","other",
,"9647634706351","duhok","other",
,"9647730481259","duhok","other",
,"9647514959591","duhok","other",
,"9647663021280","duhok","other",
,"9647792325102","duhok","other",
,"9647395292065","duhok","furniture",
,"9647724068765","duhok","furniture",
,"9647201417089","duhok","furniture",
,"9647513170936","duhok","furniture",
,"9647739517462","duhok","furniture",
,"9647747535137","duhok","furniture",
,"9647515153063","duhok","furniture",
,"9647492890253","duhok","gym",
,"9647871073508","duhok","gym",
,"9647925191171","duhok","gym",
,"9647951108124","duhok","gym",
,"9647533913810","duhok","gym",
,"9647888275712","duhok","gym",
,"9647509699297","duhok","gym",
,"9647673099523","duhok","gym",
,"9647772002332","duhok","gym",
,"9647276372673","duhok","gym",
,"9647598911126","duhok","gym",
,"9647844573700","duhok","gym",
,"9647647492849","duhok","gym",
,"9647852805723","duhok","gym",
,"9647139485747","duhok","hospital",
,"9647390010904","duhok","hospital",
,"9647339140214","duhok","travel_agency",
,"9647522739029","duhok","travel_agency",
,"9647821335608","duhok","travel_agency",
,"9647933809256","duhok","travel_agency",
,"9647114119864","duhok","travel_agency",
,"9647575633465","duhok","travel_agency",
,"9647214903424","duhok","travel_agency",
,"9647365302945","duhok","travel_agency",
,"9647411112688","duhok","travel_agency",
,"9647639831824","duhok","travel_agency",
,"9647793232486","duhok","travel_agency",
,"9647201481497","duhok","travel_agency",
,"9647264506015","duhok","travel_agency",
,"9647417634266","duhok","travel_agency",
,"9647968630573","duhok","other",
,"9647316606080","duhok","other",
,"9647655615276","duhok","other",
,"9647746666077","duhok","other",
,"9647191290415","duhok","other",
,"9647577259544","duhok","other",
,"9647908605514","duhok","other",
,"9647251513751","duhok","pharmacy",
,"9647469403105","duhok","pharmacy",
,"9647838450481","duhok","pharmacy",
,"9647169700311","duhok","pharmacy",
,"9647419274000","duhok","pharmacy",
,"9647463657281","duhok","pharmacy",
,"9647128136380","duhok","pharmacy",
,"9647363161945","duhok","pharmacy",
,"9647697558518","duhok","pharmacy",
,"9647772676939","duhok","pharmacy",
,"9647251159124","duhok","pharmacy",
,"9647444675635","duhok","real_estate",
,"9647657304122","duhok","real_estate",
,"9647798868617","duhok","real_estate",
,"9647813021598","duhok","real_estate",
,"9647523774339","duhok","real_estate",
,"9647576481738","duhok","restaurant",
,"9647655473312","duhok","restaurant",
,"9647660236898","duhok","restaurant",
,"9647902896825","duhok","restaurant",
,"9647253421846","duhok","restaurant",
,"9647379515587","duhok","restaurant",
,"9647643138401","duhok","restaurant",
,"9647529184973","duhok","university",
,"9647857020124","duhok","university",
,"9647347543000","duhok","university",
,"9647558948908","duhok","university",
,"9647180230411","duhok","university",
,"9647898177780","duhok","university",
,"9647387236395","duhok","university",
,"9647859101394","duhok","university",
,"9647967589550","duhok","university",
,"9647556312097","duhok","university",
,"9647632066477","duhok","other",
,"9647828044702","duhok","other",
,"9647875882991","duhok","other",
,"9647901747844","duhok","other",
,"9647175833342","duhok","other",
,"9647454612687","duhok","other",
,"9647614350569","duhok","other",
,"9647833343025","duhok","other",
,"9647262587208","duhok","other",
,"9647395485967","duhok","other",
,"9647489060733","duhok","other",
,"9647727286930","duhok","other",
,"9647100250635","duhok","other",
,"9647169957707","duhok","other",
,"9647300483270","duhok","other",
,"9647783968050","duhok","other",
,"9647748914193","duhok","other",
,"9647360013956","duhok","supermarket",
,"9647365860211","duhok","supermarket",
,"9647660793315","duhok","supermarket",
,"9647965305352","duhok","supermarket",
,"9647132234576","duhok","travel_agency",
,"9647399356939","duhok","travel_agency",
,"9647697387366","duhok","travel_agency",
,"9647100206385","duhok","travel_agency",
,"9647326232201","duhok","travel_agency",
,"9647910877834","duhok","travel_agency",
,"9647903886574","duhok","travel_agency",
,"9647708511578","duhok","travel_agency",
,"9647890011754","duhok","travel_agency",
,"9647422898490","duhok","university",
,"9647428052991","duhok","university",
,"9647415988604","duhok","university",
,"9647577381061","duhok","university",
,"9647321477617","duhok","university",
,"9647439746480","duhok","university",
,"9647858757543","duhok","university",
,"9647906706443","duhok","university",
,"9647795335672","erbil","salon",
,"9647875304264","erbil","salon",
,"9647991504853","erbil","salon",
,"9647894988140","erbil","salon",
,"9647998791259","erbil","salon",
,"9647862382879","erbil","construction_company",
,"9647799386306","erbil","construction_company",
,"9647801410102","erbil","construction_company",
,"9647759212133","erbil","university",
,"9647992124106","erbil","university",
,"9647848087872","erbil","university",
,"9647751098669","erbil","university",
,"9647808445214","erbil","university",
,"9647895433039","erbil","mobile_shop",
,"9647848026448","erbil","mobile_shop",
,"9647791337520","erbil","mobile_shop",
,"9647956707630","erbil","mobile_shop",
,"9647725504580","erbil","gym",
,"9647825084811","erbil","gym",
,"9647761081620","erbil","gym",
,"9647896033970","erbil","gym",
,"9647808732775","erbil","clinic",
,"9647867531244","erbil","clinic",
,"9647875337497","erbil","clinic",
,"9647706223126","erbil","clinic",
,"9647991278240","erbil","clinic",
,"9647725793313","erbil","hotel",
,"9647879371075","erbil","hotel",
,"9647998929883","erbil","hotel",
,"9647786185778","erbil","hotel",
,"9647782983189","erbil","software_company",
,"9647749087178","erbil","real_estate",
,"9647926017781","erbil","real_estate",
,"9647953406157","erbil","real_estate",
,"9647826858312","erbil","restaurant",
,"9647951143263","erbil","restaurant",
,"9647775491679","erbil","restaurant",
,"9647847810301","erbil","restaurant",
,"9647764011277","erbil","restaurant",
,"9647813141820","erbil","restaurant",
,"9647829422357","erbil","restaurant",
,"9647958988331","erbil","restaurant",
,"9647508224604","erbil","other",
,"9647518541811","erbil","other",
,"9647266684072","erbil","bank",
,"9647412026387","erbil","bank",
,"9647149938337","erbil","bank",
,"9647644593371","erbil","bank",
,"9647186393468","erbil","bank",
,"9647477156681","erbil","bank",
,"9647293734965","erbil","bank",
,"9647691617842","erbil","bank",
,"9647140170246","erbil","bank",
,"9647968006054","erbil","bank",
,"9647148887363","erbil","bank",
,"9647193689246","erbil","bank",
,"9647844804496","erbil","bank",
,"9647849475693","erbil","bank",
,"9647181801954","erbil","salon",
,"9647412349331","erbil","salon",
,"9647508353791","erbil","salon",
,"9647549708966","erbil","salon",
,"9647567730793","erbil","salon",
,"9647596327841","erbil","salon",
,"9647893111202","erbil","salon",
,"9647197674551","erbil","salon",
,"9647921566075","erbil","salon",
,"9647338167992","erbil","cafe_bakery",
,"9647285780775","erbil","cafe_bakery",
,"9647452931492","erbil","cafe_bakery",
,"9647714999260","erbil","cafe_bakery",
,"9647955887447","erbil","cafe_bakery",
,"9647263707583","erbil","clinic",
,"9647741019424","erbil","clinic",
,"9647860764769","erbil","clinic",
,"9647960700930","erbil","clinic",
,"9647463654222","erbil","clinic",
,"9647654782485","erbil","clinic",
,"9647851934886","erbil","clinic",
,"9647974245292","erbil","clinic",
,"9647427875723","erbil","clinic",
,"9647852346747","erbil","clinic",
,"9647896682884","erbil","clinic",
,"9647974858442","erbil","clinic",
,"9647244064726","erbil","clinic",
,"9647467567003","erbil","clinic",
,"9647504839294","erbil","clinic",
,"9647323294727","erbil","clinic",
,"9647639664081","erbil","clinic",
,"9647723332444","erbil","clinic",
,"9647750968975","erbil","clinic",
,"9647606340160","erbil","clothing_store",
,"9647892585924","erbil","clothing_store",
,"9647976715326","erbil","clothing_store",
,"9647838994122","erbil","clothing_store",
,"9647929336963","erbil","clothing_store",
,"9647946716334","erbil","clothing_store",
,"9647790781658","erbil","clothing_store",
,"9647989011122","erbil","clothing_store",
,"9647434251956","erbil","university",
,"9647214543185","erbil","university",
,"9647489845486","erbil","university",
,"9647671410517","erbil","university",
,"9647516959536","erbil","university",
,"9647632018210","erbil","university",
,"9647105212418","erbil","mobile_shop",
,"9647414086897","erbil","mobile_shop",
,"9647965179604","erbil","mobile_shop",
,"9647378087636","erbil","mobile_shop",
,"9647380784355","erbil","mobile_shop",
,"9647775098148","erbil","mobile_shop",
,"9647242032782","erbil","mobile_shop",
,"9647360293502","erbil","mobile_shop",
,"9647883277893","erbil","mobile_shop",
,"9647272193922","erbil","mobile_shop",
,"9647726286642","erbil","mobile_shop",
,"9647602771323","erbil","mobile_shop",
,"9647210194542","erbil","cinema",
,"9647751099367","erbil","cinema",
,"9647116205483","erbil","cinema",
,"9647193803565","erbil","cinema",
,"9647877208052","erbil","cinema",
,"9647152835116","erbil","cinema",
,"9647795837854","erbil","cinema",
,"9647844898548","erbil","cinema",
,"9647949948952","erbil","cinema",
,"9647297279283","erbil","cinema",
,"9647821919796","erbil","cinema",
,"9647816237828","erbil","other",
,"9647835000073","erbil","other",
,"9647890125734","erbil","other",
,"9647247118996","erbil","other",
,"9647521878565","erbil","other",
,"9647859907889","erbil","other",
,"9647116229316","erbil","other",
,"9647254579765","erbil","other",
,"9647543867844","erbil","other",
,"9647833546456","erbil","other",
,"9647504994049","erbil","other",
,"9647582513867","erbil","other",
,"9647854171982","erbil","other",
,"9647399309524","erbil","furniture",
,"9647632123516","erbil","furniture",
,"9647126742363","erbil","furniture",
,"9647285948912","erbil","furniture",
,"9647438430641","erbil","furniture",
,"9647630042308","erbil","furniture",
,"9647421682229","erbil","gym",
,"9647980803366","erbil","gym",
,"9647257622987","erbil","gym",
,"9647374799474","erbil","gym",
,"9647382315700","erbil","gym",
,"9647653280051","erbil","gym",
,"9647685258488","erbil","gym",
,"9647984029661","erbil","gym",
,"9647175986736","erbil","gym",
,"9647525222552","erbil","hospital",
,"9647963352784","erbil","hospital",
,"9647981450463","erbil","hospital",
,"9647103088772","erbil","hospital",
,"9647134535709","erbil","hospital",
,"9647192119938","erbil","hospital",
,"9647319382818","erbil","hospital",
,"9647474006677","erbil","hospital",
,"9647491321658","erbil","travel_agency",
,"9647778337536","erbil","travel_agency",
,"9647828188211","erbil","travel_agency",
,"9647221370063","erbil","travel_agency",
,"9647835386256","erbil","travel_agency",
,"9647343499567","erbil","travel_agency",
,"9647777601975","erbil","travel_agency",
,"9647862439192","erbil","travel_agency",
,"9647581328072","erbil","travel_agency",
,"9647924886898","erbil","travel_agency",
,"9647995780802","erbil","travel_agency",
,"9647581706446","erbil","other",
,"9647902056987","erbil","other",
,"9647939840169","erbil","other",
,"9647985142675","erbil","other",
,"9647372278773","erbil","other",
,"9647871610457","erbil","other",
,"9647342568958","erbil","other",
,"9647364377753","erbil","other",
,"9647779727174","erbil","other",
,"9647956261490","erbil","other",
,"9647154780494","erbil","other",
,"9647852925653","erbil","other",
,"9647959760087","erbil","other",
,"9647679117559","erbil","pharmacy",
,"9647884921769","erbil","pharmacy",
,"9647511872204","erbil","pharmacy",
,"9647707816064","erbil","pharmacy",
,"9647906694234","erbil","pharmacy",
,"9647196387886","erbil","real_estate",
,"9647604973358","erbil","real_estate",
,"9647861644826","erbil","real_estate",
,"9647313800832","erbil","restaurant",
,"9647357538086","erbil","restaurant",
,"9647380936658","erbil","restaurant",
,"9647973290334","erbil","restaurant",
,"9647118787439","erbil","restaurant",
,"9647493925037","erbil","restaurant",
,"9647703069697","erbil","restaurant",
,"9647769380474","erbil","restaurant",
,"9647174525636","erbil","restaurant",
,"9647221083867","erbil","restaurant",
,"9647522702533","erbil","restaurant",
,"9647201851838","erbil","restaurant",
,"9647252825928","erbil","restaurant",
,"9647473345518","erbil","restaurant",
,"9647588345242","erbil","restaurant",
,"9647659612171","erbil","restaurant",
,"9647957552863","erbil","university",
,"9647683599332","erbil","university",
,"9647396186937","erbil","university",
,"9647680936723","erbil","university",
,"9647233051063","erbil","university",
,"9647540316966","erbil","other",
,"9647578504908","erbil","other",
,"9647868939735","erbil","other",
,"9647674399091","erbil","other",
,"9647271689435","erbil","other",
,"9647380382096","erbil","other",
,"9647438665181","erbil","other",
,"9647719554591","erbil","other",
,"9647816782581","erbil","other",
,"9647576812738","erbil","supermarket",
,"9647748377089","erbil","supermarket",
,"9647837580582","erbil","supermarket",
,"9647734964773","erbil","supermarket",
,"9647244036969","erbil","supermarket",
,"9647781484788","erbil","supermarket",
,"9647396953491","erbil","supermarket",
,"9647340179441","erbil","travel_agency",
,"9647801305184","erbil","travel_agency",
,"9647847354139","erbil","travel_agency",
,"9647870285599","erbil","travel_agency",
,"9647262596563","erbil","travel_agency",
,"9647190097450","erbil","travel_agency",
,"9647395871410","erbil","travel_agency",
,"9647927925448","erbil","travel_agency",
,"9647990108271","erbil","travel_agency",
,"9647508521462","erbil","travel_agency",
,"9647655179630","erbil","travel_agency",
,"9647924255818","erbil","travel_agency",
,"9647847174625","erbil","travel_agency",
,"9647122459086","erbil","university",
,"9647520829043","erbil","university",
,"9647526573761","erbil","university",
,"9647727056489","erbil","university",
,"9647772186287","erbil","university",
,"9647811643840","erbil","university",
,"9647289535977","erbil","university",
,"9647327521643","erbil","university",
,"9647473442453","erbil","university",
,"9647994304474","erbil","university",
,"9647641764055","erbil","university",
,"9647815779984","halabja","salon",
,"9647874069479","halabja","salon",
,"9647985099409","halabja","construction_company",
,"9647942882897","halabja","construction_company",
,"9647816737586","halabja","university",
,"9647817874232","halabja","university",
,"9647822195998","halabja","university",
,"9647792232480","halabja","university",
,"9647876801994","halabja","university",
,"9647864952556","halabja","mobile_shop",
,"9647989024641","halabja","mobile_shop",
,"9647944506171","halabja","mobile_shop",
,"9647875534622","halabja","mobile_shop",
,"9647707810783","halabja","gym",
,"9647831593504","halabja","gym",
,"9647742096344","halabja","gym",
,"9647993528269","halabja","gym",
,"9647861724413","halabja","gym",
,"9647777573208","halabja","clinic",
,"9647868857075","halabja","clinic",
,"9647971593122","halabja","clinic",
,"9647934110033","halabja","clinic",
,"9647957175869","halabja","clinic",
,"9647788923817","halabja","hotel",
,"9647808508701","halabja","hotel",
,"9647712250200","halabja","hotel",
,"9647853032411","halabja","hotel",
,"9647787705610","halabja","hotel",
,"9647798525991","halabja","software_company",
,"9647866367523","halabja","real_estate",
,"9647911827340","halabja","real_estate",
,"9647852598101","halabja","real_estate",
,"9647845178755","halabja","real_estate",
,"9647975887182","halabja","restaurant",
,"9647731302965","halabja","restaurant",
,"9647926563813","halabja","restaurant",
,"9647998514718","halabja","restaurant",
,"9647821567004","halabja","restaurant",
,"9647734522295","halabja","restaurant",
,"9647841032901","halabja","restaurant",
,"9647706267370","karbala","salon",
,"9647909306404","karbala","salon",
,"9647724642689","karbala","salon",
,"9647839733988","karbala","salon",
,"9647706447602","karbala","salon",
,"9647798317939","karbala","construction_company",
,"9647812454925","karbala","construction_company",
,"9647933103055","karbala","construction_company",
,"9647838424731","karbala","construction_company",
,"9647859033961","karbala","construction_company",
,"9647723605176","karbala","university",
,"9647889869875","karbala","university",
,"9647813340190","karbala","university",
,"9647718975998","karbala","university",
,"9647793329830","karbala","university",
,"9647722099455","karbala","mobile_shop",
,"9647917285252","karbala","mobile_shop",
,"9647902834935","karbala","mobile_shop",
,"9647937879207","karbala","mobile_shop",
,"9647817409803","karbala","mobile_shop",
,"9647868402535","karbala","gym",
,"9647786756721","karbala","gym",
,"9647778250274","karbala","gym",
,"9647798502239","karbala","gym",
,"9647775895685","karbala","clinic",
,"9647751585214","karbala","clinic",
,"9647788021355","karbala","clinic",
,"9647931015125","karbala","clinic",
,"9647755421473","karbala","hotel",
,"9647795633987","karbala","hotel",
,"9647817111209","karbala","hotel",
,"9647709513287","karbala","hotel",
,"9647727967610","karbala","hotel",
,"9647888372092","karbala","software_company",
,"9647918904726","karbala","real_estate",
,"9647729939293","karbala","real_estate",
,"9647748078957","karbala","real_estate",
,"9647803612892","karbala","real_estate",
,"9647893511742","karbala","real_estate",
,"9647759129688","karbala","restaurant",
,"9647882393779","karbala","restaurant",
,"9647884795915","karbala","restaurant",
,"9647737105457","karbala","restaurant",
,"9647846858114","karbala","restaurant",
,"9647259985902","karbala","bank",
,"9647343426278","karbala","bank",
,"9647538108713","karbala","bank",
,"9647662181628","karbala","bank",
,"9647344108389","karbala","bank",
,"9647968502495","karbala","bank",
,"9647441301633","karbala","bank",
,"9647499568619","karbala","bank",
,"9647623888297","karbala","bank",
,"9647853611186","karbala","bank",
,"9647612892688","karbala","bank",
,"9647856301682","karbala","bank",
,"9647745970380","karbala","bank",
,"9647578790047","karbala","bank",
,"9647158758209","karbala","bank",
,"9647413319983","karbala","bank",
,"9647555595422","karbala","bank",
,"9647876192886","karbala","bank",
,"9647992643640","karbala","bank",
,"9647481293009","karbala","bank",
,"9647779663708","karbala","bank",
,"9647245243146","karbala","salon",
,"9647624703337","karbala","salon",
,"9647823167471","karbala","salon",
,"9647746222279","karbala","salon",
,"9647206946517","karbala","salon",
,"9647530492369","karbala","salon",
,"9647589885627","karbala","salon",
,"9647633909789","karbala","salon",
,"9647875686193","karbala","salon",
,"9647626845021","karbala","cafe_bakery",
,"9647850060121","karbala","cafe_bakery",
,"9647724136819","karbala","cafe_bakery",
,"9647342159562","karbala","cafe_bakery",
,"9647668072865","karbala","cafe_bakery",
,"9647431280635","karbala","cafe_bakery",
,"9647621419539","karbala","cafe_bakery",
,"9647150536124","karbala","clinic",
,"9647342558584","karbala","clinic",
,"9647885647447","karbala","clinic",
,"9647682674407","karbala","clinic",
,"9647237277987","karbala","clothing_store",
,"9647543176770","karbala","clothing_store",
,"9647849811892","karbala","clothing_store",
,"9647929392300","karbala","clothing_store",
,"9647433109740","karbala","clothing_store",
,"9647512618774","karbala","clothing_store",
,"9647863437370","karbala","clothing_store",
,"9647702431839","karbala","clothing_store",
,"9647313904252","karbala","university",
,"9647918294801","karbala","university",
,"9647185859543","karbala","university",
,"9647297094933","karbala","university",
,"9647528099793","karbala","university",
,"9647669716238","karbala","university",
,"9647497103074","karbala","university",
,"9647847353050","karbala","university",
,"9647179100839","karbala","mobile_shop",
,"9647231933022","karbala","mobile_shop",
,"9647524388994","karbala","mobile_shop",
,"9647402106370","karbala","mobile_shop",
,"9647243264130","karbala","mobile_shop",
,"9647742326255","karbala","mobile_shop",
,"9647794509754","karbala","mobile_shop",
,"9647307353198","karbala","mobile_shop",
,"9647373631272","karbala","cinema",
,"9647966568344","karbala","cinema",
,"9647787365218","karbala","cinema",
,"9647834929281","karbala","cinema",
,"9647479766709","karbala","cinema",
,"9647251134893","karbala","cinema",
,"9647276217977","karbala","cinema",
,"9647365903079","karbala","cinema",
,"9647151179146","karbala","cinema",
,"9647536213030","karbala","cinema",
,"9647826159534","karbala","cinema",
,"9647458014197","karbala","cinema",
,"9647111516031","karbala","other",
,"9647813592305","karbala","other",
,"9647878196087","karbala","other",
,"9647968278361","karbala","other",
,"9647146791364","karbala","other",
,"9647231597874","karbala","other",
,"9647885496440","karbala","other",
,"9647278638716","karbala","other",
,"9647388832427","karbala","other",
,"9647732586460","karbala","other",
,"9647226415264","karbala","furniture",
,"9647923352722","karbala","furniture",
,"9647214214056","karbala","furniture",
,"9647352240449","karbala","furniture",
,"9647600681394","karbala","furniture",
,"9647754931194","karbala","furniture",
,"9647475845370","karbala","furniture",
,"9647867612714","karbala","furniture",
,"9647315779020","karbala","gym",
,"9647424941799","karbala","gym",
,"9647924474123","karbala","gym",
,"9647987697955","karbala","gym",
,"9647300468305","karbala","gym",
,"9647421968809","karbala","gym",
,"9647459100633","karbala","gym",
,"9647163114489","karbala","gym",
,"9647239826888","karbala","gym",
,"9647846494067","karbala","gym",
,"9647223626446","karbala","gym",
,"9647841825757","karbala","gym",
,"9647991509523","karbala","gym",
,"9647363993409","karbala","hospital",
,"9647668358371","karbala","hospital",
,"9647854682396","karbala","hospital",
,"9647146735016","karbala","hospital",
,"9647328874289","karbala","hospital",
,"9647373152480","karbala","hospital",
,"9647292162849","karbala","hospital",
,"9647593773183","karbala","hospital",
,"9647335380612","karbala","travel_agency",
,"9647406884273","karbala","travel_agency",
,"9647418841137","karbala","travel_agency",
,"9647881981102","karbala","travel_agency",
,"9647259342055","karbala","travel_agency",
,"9647777804412","karbala","travel_agency",
,"9647799420465","karbala","travel_agency",
,"9647807181914","karbala","travel_agency",
,"9647935703322","karbala","travel_agency",
,"9647130208797","karbala","travel_agency",
,"9647462748300","karbala","travel_agency",
,"9647294626149","karbala","other",
,"9647976402004","karbala","other",
,"9647623183316","karbala","other",
,"9647663008028","karbala","other",
,"9647788534736","karbala","other",
,"9647873531228","karbala","other",
,"9647845514158","karbala","other",
,"9647487885032","karbala","other",
,"9647225574222","karbala","pharmacy",
,"9647125722848","karbala","pharmacy",
,"9647581176812","karbala","pharmacy",
,"9647831997949","karbala","pharmacy",
,"9647972702579","karbala","pharmacy",
,"9647211008165","karbala","pharmacy",
,"9647731298147","karbala","pharmacy",
,"9647117727052","karbala","pharmacy",
,"9647593138656","karbala","pharmacy",
,"9647735388149","karbala","pharmacy",
,"9647906785203","karbala","pharmacy",
,"9647851954885","karbala","real_estate",
,"9647300843438","karbala","real_estate",
,"9647598193239","karbala","real_estate",
,"9647941245506","karbala","real_estate",
,"9647370489424","karbala","real_estate",
,"9647270192852","karbala","restaurant",
,"9647441175721","karbala","restaurant",
,"9647537904903","karbala","restaurant",
,"9647378816174","karbala","restaurant",
,"9647506693832","karbala","restaurant",
,"9647971986924","karbala","restaurant",
,"9647953932188","karbala","restaurant",
,"9647965954359","karbala","restaurant",
,"9647247126704","karbala","restaurant",
,"9647320555240","karbala","restaurant",
,"9647195455625","karbala","university",
,"9647606678257","karbala","university",
,"9647758857276","karbala","university",
,"9647551215559","karbala","university",
,"9647684780493","karbala","university",
,"9647697294353","karbala","university",
,"9647869435895","karbala","university",
,"9647310263358","karbala","university",
,"9647874028446","karbala","university",
,"9647144940959","karbala","other",
,"9647247510404","karbala","other",
,"9647582926626","karbala","other",
,"9647826797526","karbala","other",
,"9647980087366","karbala","other",
,"9647148952221","karbala","other",
,"9647164373491","karbala","other",
,"9647456862308","karbala","other",
,"9647785417179","karbala","other",
,"9647112532309","karbala","other",
,"9647369640371","karbala","other",
,"9647501883059","karbala","other",
,"9647434408980","karbala","other",
,"9647750807665","karbala","other",
,"9647461671510","karbala","supermarket",
,"9647876104814","karbala","supermarket",
,"9647880852851","karbala","supermarket",
,"9647914213468","karbala","supermarket",
,"9647288250583","karbala","supermarket",
,"9647413968191","karbala","supermarket",
,"9647757784336","karbala","supermarket",
,"9647173858897","karbala","supermarket",
,"9647280036093","karbala","supermarket",
,"9647390441531","karbala","supermarket",
,"9647609723658","karbala","supermarket",
,"9647151267472","karbala","supermarket",
,"9647423557162","karbala","supermarket",
,"9647831265820","karbala","supermarket",
,"9647425688421","karbala","supermarket",
,"9647618427253","karbala","supermarket",
,"9647179672118","karbala","travel_agency",
,"9647643287235","karbala","travel_agency",
,"9647996633614","karbala","travel_agency",
,"9647202456696","karbala","travel_agency",
,"9647187822343","karbala","travel_agency",
,"9647262344173","karbala","travel_agency",
,"9647357592450","karbala","travel_agency",
,"9647354797544","karbala","travel_agency",
,"9647486877239","karbala","travel_agency",
,"9647921747213","karbala","travel_agency",
,"9647131129347","karbala","travel_agency",
,"9647117771431","karbala","university",
,"9647269725478","karbala","university",
,"9647528152330","karbala","university",
,"9647980709598","karbala","university",
,"9647335374825","karbala","university",
,"9647795796894","kirkuk","salon",
,"9647725978258","kirkuk","salon",
,"9647771135651","kirkuk","salon",
,"9647736731295","kirkuk","salon",
,"9647987445292","kirkuk","salon",
,"9647877658493","kirkuk","construction_company",
,"9647957303113","kirkuk","construction_company",
,"9647961470116","kirkuk","construction_company",
,"9647938437687","kirkuk","construction_company",
,"9647763903042","kirkuk","university",
,"9647806064252","kirkuk","university",
,"9647789793021","kirkuk","university",
,"9647952108894","kirkuk","university",
,"9647834899050","kirkuk","university",
,"9647987176888","kirkuk","mobile_shop",
,"9647868461525","kirkuk","mobile_shop",
,"9647767182680","kirkuk","mobile_shop",
,"9647857955247","kirkuk","mobile_shop",
,"9647794630432","kirkuk","gym",
,"9647844323458","kirkuk","gym",
,"9647859019699","kirkuk","gym",
,"9647997142573","kirkuk","gym",
,"9647901046364","kirkuk","clinic",
,"9647956596380","kirkuk","clinic",
,"9647825307109","kirkuk","clinic",
,"9647826715741","kirkuk","clinic",
,"9647957405918","kirkuk","hotel",
,"9647825844358","kirkuk","software_company",
,"9647943479963","kirkuk","software_company",
,"9647977843152","kirkuk","real_estate",
,"9647856200712","kirkuk","real_estate",
,"9647964980823","kirkuk","real_estate",
,"9647748561749","kirkuk","real_estate",
,"9647786782105","kirkuk","real_estate",
,"9647734890369","kirkuk","restaurant",
,"9647912796531","kirkuk","restaurant",
,"9647802381511","kirkuk","restaurant",
,"9647997309328","kirkuk","restaurant",
,"9647726157236","kirkuk","restaurant",
,"9647965924594","kirkuk","restaurant",
,"9647885501823","kirkuk","restaurant",
,"9647108524790","kirkuk","bank",
,"9647229671010","kirkuk","bank",
,"9647268070119","kirkuk","bank",
,"9647411566482","kirkuk","bank",
,"9647141437370","kirkuk","bank",
,"9647674334231","kirkuk","bank",
,"9647244640085","kirkuk","bank",
,"9647699431812","kirkuk","bank",
,"9647826177563","kirkuk","bank",
,"9647828966737","kirkuk","bank",
,"9647115163992","kirkuk","bank",
,"9647139244181","kirkuk","bank",
,"9647734122682","kirkuk","bank",
,"9647909725702","kirkuk","bank",
,"9647882309203","kirkuk","bank",
,"9647361320930","kirkuk","bank",
,"9647983893563","kirkuk","bank",
,"9647867285876","kirkuk","bank",
,"9647423669124","kirkuk","bank",
,"9647758673802","kirkuk","bank",
,"9647535175732","kirkuk","bank",
,"9647122889557","kirkuk","salon",
,"9647411681491","kirkuk","salon",
,"9647533125419","kirkuk","salon",
,"9647675053611","kirkuk","salon",
,"9647412470669","kirkuk","salon",
,"9647778897750","kirkuk","salon",
,"9647675899757","kirkuk","salon",
,"9647682189843","kirkuk","salon",
,"9647877139410","kirkuk","salon",
,"9647247128279","kirkuk","salon",
,"9647453697160","kirkuk","salon",
,"9647595139299","kirkuk","salon",
,"9647327182793","kirkuk","salon",
,"9647476843514","kirkuk","salon",
,"9647347479744","kirkuk","cafe_bakery",
,"9647101960838","kirkuk","cafe_bakery",
,"9647368959221","kirkuk","cafe_bakery",
,"9647646625787","kirkuk","cafe_bakery",
,"9647506428980","kirkuk","cafe_bakery",
,"9647646496579","kirkuk","cafe_bakery",
,"9647115746836","kirkuk","cafe_bakery",
,"9647710977266","kirkuk","cafe_bakery",
,"9647127401851","kirkuk","cafe_bakery",
,"9647248098599","kirkuk","cafe_bakery",
,"9647431630953","kirkuk","cafe_bakery",
